"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
26,0.135,0.05552,0.039673,,0.068676,0.59432,0.15797,404.55,400.18,-0.00084232,-0.00027851,-6.2934e-27,2.9171e-10,1,0.0080652,0.075776,1.0037e+05,0.875,0.78371
26,0.135,0.066167,0.047282,,0.081848,0.55679,0.14799,406.92,400.29,-0.0010478,-0.00025677,9.6677e-27,2.9285e-10,1,0.0096127,0.09031,1.0037e+05,0.875,0.76636
26,0.135,0.078137,0.055838,,0.096656,0.5146,0.13677,410.46,400.46,-0.0013079,-0.00022955,6.5014e-27,2.9463e-10,1,0.011353,0.10665,1.0037e+05,0.875,0.746
26,0.135,0.091396,0.065315,,0.11306,0.46786,0.12434,415.69,400.71,-0.0016408,-0.00019512,1.8675e-26,2.9744e-10,1,0.01328,0.12475,1.0037e+05,0.875,0.72213
26,0.135,0.10583,0.075632,,0.13092,0.41697,0.11081,423.37,401.09,-0.0020731,-0.00015093,4.5976e-26,3.0185e-10,1,0.015379,0.14446,1.0037e+05,0.875,0.69417
26,0.135,0.12122,0.086632,,0.14995,0.36272,0.096393,434.52,401.66,-0.0026455,-9.2842e-05,7.3352e-27,3.0878e-10,1,0.017616,0.16547,1.0037e+05,0.875,0.66158
26,0.135,0.13719,0.09805,,0.16972,0.30641,0.081423,450.52,402.49,-0.0034203,-1.3552e-05,1.6064e-26,3.1964e-10,1,0.019938,0.18727,1.0037e+05,0.875,0.62392
26,0.135,0.15321,0.1095,,0.18954,0.24993,0.066409,473.22,403.68,-0.004515,0.00010151,-6.1167e-26,3.368e-10,1,0.022267,0.20915,1.0037e+05,0.875,0.58107
26,0.135,0.16858,0.12049,,0.20855,0.19575,0.052006,505.03,405.47,-0.0060725,0.00028284,-9.4785e-26,3.6499e-10,1,0.024502,0.23013,1.0037e+05,0.875,0.53333
26,0.135,0.18253,0.13046,,0.22581,0.14655,0.038928,549.19,409.03,-0.008667,0.00060046,-1.5268e-25,4.2655e-10,1,0.026531,0.24918,1.0037e+05,0.875,0.4815
26,0.135,0.19444,0.13898,,0.24054,0.10457,0.027769,610.22,423,-0.012042,0.0012196,-2.8165e-26,8.6941e-10,1,0.028262,0.26544,1.0037e+05,0.875,0.42671
26,0.135,0.20398,0.1458,,0.25234,0.070945,0.018829,694.88,494.72,-0.022599,0.0025667,-4.1592e-25,1.2065e-07,1,0.029649,0.27846,1.0037e+05,0.875,0.37018
26,0.135,0.21123,0.15098,,0.26132,0.045365,0.01203,812.78,825.76,-0.023044,0.0085211,3.7333e-25,0.21886,0.78114,0.030704,0.28836,1.0037e+05,0.92022,0.31359
