"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
88,0.445,0.042435,0.030496,,0.052553,0.64051,0.17001,403.25,400.77,0.00014246,-0.00034129,-5.4522e-27,9.9196e-10,1,0.0061173,0.057879,1.005e+05,0.875,0.80376
88,0.445,0.045011,0.032357,,0.055744,0.63148,0.16755,405.18,401.2,0.00015108,-0.0003371,-8.1018e-27,1.0132e-09,1,0.0064794,0.061375,1.005e+05,0.875,0.79667
88,0.445,0.047638,0.034255,,0.058996,0.62228,0.16505,408.06,401.85,0.00016014,-0.0003315,5.2928e-27,1.0464e-09,1,0.0068461,0.064934,1.005e+05,0.875,0.78777
88,0.445,0.050305,0.036182,,0.062296,0.61297,0.1625,412.39,402.81,0.00016962,-0.00032386,-8.2372e-27,1.0985e-09,1,0.0072151,0.068538,1.005e+05,0.875,0.77626
88,0.445,0.052998,0.038129,,0.065626,0.60358,0.15991,418.84,404.23,0.00017937,-0.00031335,6.7859e-27,1.1818e-09,1,0.0075839,0.072169,1.005e+05,0.875,0.76109
88,0.445,0.055704,0.040084,,0.06897,0.59418,0.15731,428.47,406.28,0.00018905,-0.00029892,4.8095e-27,1.3186e-09,1,0.0079497,0.075805,1.005e+05,0.875,0.74088
88,0.445,0.058409,0.042037,,0.072309,0.58481,0.1547,442.75,409.3,0.00019804,-0.00027943,9.0848e-27,1.5541e-09,1,0.0083097,0.079427,1.005e+05,0.875,0.71401
88,0.445,0.061102,0.043979,,0.075628,0.57553,0.15208,463.81,413.94,0.00020508,-0.00025394,7.9613e-27,2.007e-09,1,0.0086613,0.083014,1.005e+05,0.875,0.6788
88,0.445,0.063776,0.045904,,0.078918,0.56637,0.14948,494.56,422.03,0.00020889,-0.00022218,3.8423e-27,3.1657e-09,1,0.0090026,0.086555,1.005e+05,0.875,0.63404
88,0.445,0.066435,0.047813,,0.082181,0.55731,0.14688,538.86,438.8,0.00020511,-0.00018496,4.3337e-28,9.0708e-09,1,0.0093331,0.090053,1.005e+05,0.875,0.57961
88,0.445,0.069103,0.04972,,0.085446,0.54829,0.14425,601.69,477.05,0.00019761,-0.00014409,-2.9279e-27,1.3221e-07,1,0.0096548,0.093534,1.005e+05,0.875,0.51704
88,0.445,0.071839,0.051665,,0.088784,0.53912,0.14155,689.99,560.71,0.00014912,-0.00010073,3.91e-28,2.6659e-05,0.99997,0.0099739,0.097073,1.005e+05,0.87501,0.44907
88,0.445,0.074755,0.053725,,0.092329,0.52941,0.13866,816.3,854.54,0.0001921,-4.0396e-05,-3.5443e-27,0.985,0.015001,0.010304,0.10082,1.005e+05,0.96479,0.37799
88,0.445,0.076415,0.054906,,0.09433,0.52411,0.13694,847.21,877.38,0.00023112,-7.0047e-05,-6.478e-27,0.9994,0.00059906,0.010453,0.10285,1.005e+05,0.96516,0.36336
88,0.445,0.078325,0.05629,,0.096663,0.51779,0.13499,856.93,878.5,0.00018122,-7.7819e-05,-3.2022e-27,0.9995,0.00049648,0.010655,0.10529,1.005e+05,0.96516,0.35826
88,0.445,0.080364,0.057786,,0.099174,0.51089,0.13294,860.76,878.78,0.00016928,-8.1918e-05,2.8913e-27,0.99952,0.00047782,0.010894,0.10795,1.005e+05,0.96516,0.35561
