"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
148,0.745,0.014731,0.010219,,0.017882,0.74045,0.19579,403.65,401.22,0.00010797,-0.00035522,-5.7057e-27,1.7046e-09,1,0.0017956,0.019133,1.005e+05,0.875,0.84106
148,0.745,0.015527,0.010734,,0.018813,0.73799,0.195,405.75,401.92,0.00011316,-0.00035167,-7.6817e-27,1.7676e-09,1,0.0018629,0.020078,1.005e+05,0.875,0.83571
148,0.745,0.016387,0.011285,,0.019815,0.73535,0.19414,408.87,402.95,0.00011873,-0.00034655,5.5615e-27,1.8671e-09,1,0.0019331,0.021091,1.005e+05,0.875,0.82828
148,0.745,0.017319,0.011879,,0.020898,0.73251,0.1932,413.49,404.47,0.00012459,-0.00033921,-7.6887e-27,2.0276e-09,1,0.0020066,0.02218,1.005e+05,0.875,0.81789
148,0.745,0.018334,0.012521,,0.022074,0.72944,0.19219,420.34,406.7,0.00013048,-0.00032872,8.225e-27,2.2956e-09,1,0.0020841,0.023359,1.005e+05,0.875,0.80337
148,0.745,0.019442,0.013218,,0.023355,0.7261,0.19107,430.47,410.01,0.00013587,-0.00031397,5.0752e-27,2.7696e-09,1,0.0021665,0.024639,1.005e+05,0.875,0.78322
148,0.745,0.020657,0.013978,,0.024755,0.72247,0.18985,445.36,415.04,0.00013978,-0.00029379,9.5946e-27,3.7017e-09,1,0.0022545,0.026034,1.005e+05,0.875,0.7557
148,0.745,0.021989,0.014807,,0.026288,0.71849,0.18852,467.13,423.07,0.00014063,-0.00026729,6.9838e-27,5.9613e-09,1,0.0023493,0.027558,1.005e+05,0.875,0.71912
148,0.745,0.02345,0.015713,,0.027966,0.71415,0.18705,498.55,436.85,0.00013599,-0.00023445,2.4485e-27,1.4252e-08,1,0.0024515,0.029224,1.005e+05,0.875,0.67239
148,0.745,0.025051,0.016702,,0.029803,0.70939,0.18544,543.2,461.84,0.00012367,-0.00019662,-1.34e-27,7.876e-08,1,0.0025621,0.031045,1.005e+05,0.875,0.61572
148,0.745,0.026808,0.017783,,0.031815,0.7042,0.18368,605.67,507.88,9.6669e-05,-0.00015659,-3.0531e-27,1.7454e-06,1,0.0026814,0.033035,1.005e+05,0.875,0.55084
148,0.745,0.028737,0.018961,,0.034017,0.69853,0.18174,692.74,591.36,7.0538e-05,-0.00011589,-1.3669e-27,0.00020476,0.9998,0.0028085,0.035207,1.005e+05,0.87507,0.4803
148,0.745,0.030735,0.020156,,0.036277,0.69278,0.17972,817.81,859.58,3.058e-05,-9.1028e-05,-4.5556e-28,0.99997,3.1386e-05,0.0029233,0.037405,1.005e+05,0.96517,0.40574
148,0.745,0.03281,0.02143,,0.03865,0.68667,0.17763,848.24,880.53,-1.0619e-05,-0.00010556,2.0286e-27,1,2.2294e-08,0.0030611,0.039747,1.005e+05,0.96518,0.39004
148,0.745,0.034872,0.022729,,0.041036,0.68044,0.17557,857.89,881.87,-2.3965e-05,-0.000122,5.9555e-28,1,1.379e-08,0.0032179,0.042137,1.005e+05,0.96518,0.38453
148,0.745,0.036827,0.023984,,0.043316,0.67444,0.17362,861.72,882.3,-1.9657e-05,-0.00013241,1.2669e-27,1,1.217e-08,0.0033787,0.044443,1.005e+05,0.96518,0.38174
148,0.745,0.038638,0.025162,,0.045441,0.66881,0.17181,863.56,882.48,-8.0708e-06,-0.00013763,-2.8185e-28,1,1.1549e-08,0.0035353,0.046605,1.005e+05,0.96518,0.37993
