"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
22,0.115,0.045856,0.032764,,0.05672,0.6284,0.16702,404.63,400.13,-0.001144,-0.00026788,-6.658e-27,2.4806e-10,1,0.0066594,0.06258,1.0032e+05,0.875,0.7952
22,0.115,0.056515,0.040381,,0.069905,0.59083,0.15703,407.02,400.22,-0.0014108,-0.00024259,1.5393e-26,2.4877e-10,1,0.0082083,0.077129,1.0032e+05,0.875,0.77734
22,0.115,0.068855,0.0492,,0.085171,0.54733,0.14547,410.6,400.35,-0.0017487,-0.00021059,7.0078e-27,2.499e-10,1,0.010002,0.093975,1.0032e+05,0.875,0.75598
22,0.115,0.082874,0.059219,,0.10251,0.49791,0.13233,415.89,400.56,-0.0021816,-0.00016978,2.725e-26,2.5169e-10,1,0.01204,0.11311,1.0032e+05,0.875,0.73065
22,0.115,0.098449,0.070351,,0.12178,0.44301,0.11773,423.65,400.86,-0.0027442,-0.00011703,5.8852e-26,2.5453e-10,1,0.014304,0.13437,1.0032e+05,0.875,0.70087
22,0.115,0.1153,0.082392,,0.14262,0.38362,0.10195,434.89,401.32,-0.0034897,-4.7302e-05,8.271e-27,2.59e-10,1,0.016753,0.15737,1.0032e+05,0.875,0.66627
22,0.115,0.13292,0.094992,,0.16443,0.32147,0.085426,451.01,402,-0.0044992,4.8462e-05,1.8512e-26,2.6606e-10,1,0.019316,0.18144,1.0032e+05,0.875,0.62665
22,0.115,0.15061,0.10763,,0.18631,0.25912,0.068851,473.8,402.98,-0.0059202,0.00018851,-8.3174e-26,2.7721e-10,1,0.021888,0.20559,1.0032e+05,0.875,0.58212
22,0.115,0.16745,0.11967,,0.20714,0.19976,0.053074,505.67,404.43,-0.0079432,0.00041132,-1.2619e-25,2.9527e-10,1,0.024336,0.22857,1.0032e+05,0.875,0.53319
22,0.115,0.1825,0.13042,,0.22576,0.14671,0.038971,549.8,407.22,-0.011268,0.00080563,-2.0039e-25,3.3217e-10,1,0.026524,0.24912,1.0032e+05,0.875,0.48075
22,0.115,0.19505,0.1394,,0.24129,0.10246,0.027208,610.65,418.49,-0.015663,0.0015787,-3.5363e-26,5.6548e-10,1,0.028349,0.26626,1.0032e+05,0.875,0.42586
22,0.115,0.20483,0.14639,,0.25339,0.067957,0.018038,694.92,484.99,-0.028884,0.003272,-5.3714e-25,5.1085e-08,1,0.029772,0.27962,1.0032e+05,0.875,0.36957
22,0.115,0.21207,0.15156,,0.26234,0.042462,0.011262,811.68,822.13,-0.0303,0.01063,4.9863e-25,0.15712,0.84288,0.030824,0.28949,1.0032e+05,0.91115,0.31353
22,0.115,0.21538,0.15393,,0.26644,0.03078,0.0081552,838.62,834.03,-0.020417,0.013791,8.5421e-25,0.21435,0.78565,0.031306,0.29401,1.0032e+05,0.91962,0.3022
22,0.115,0.21729,0.15531,,0.26881,0.02402,0.0063571,847.11,834.5,-0.015142,0.015275,2.3913e-25,0.21688,0.78312,0.031584,0.29663,1.0032e+05,0.91995,0.29845
