"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
9,0.05,0.001605,0.0011408,,0.0019803,0.78437,0.20849,402.01,400.01,-0.0012705,-0.00028774,-7.9231e-27,1.0749e-10,1,0.00022948,0.0021789,1.0005e+05,0.875,0.85865
9,0.05,0.0026371,0.0018753,,0.0032544,0.78075,0.20753,403.56,400.03,-0.0015213,-0.00027019,3.374e-26,1.0754e-10,1,0.00037753,0.0035817,1.0005e+05,0.875,0.85387
9,0.05,0.0043081,0.003065,,0.0053177,0.77488,0.20596,406.03,400.05,-0.0018302,-0.00024772,8.8126e-27,1.0763e-10,1,0.00061755,0.0058539,1.0005e+05,0.875,0.84627
9,0.05,0.0069859,0.0049723,,0.0086249,0.76547,0.20345,409.95,400.09,-0.0022173,-0.00021832,5.2283e-26,1.0777e-10,1,0.0010027,0.0094965,1.0005e+05,0.875,0.83436
9,0.05,0.011215,0.0079859,,0.013849,0.75061,0.19948,416.15,400.16,-0.0027135,-0.00017876,9.6246e-26,1.0801e-10,1,0.0016118,0.015252,1.0005e+05,0.875,0.8161
9,0.05,0.017753,0.012648,,0.021928,0.72762,0.19335,425.8,400.28,-0.0033692,-0.00012381,1.1245e-26,1.0841e-10,1,0.0025548,0.024155,1.0005e+05,0.875,0.78895
9,0.05,0.027552,0.019637,,0.034038,0.69314,0.18416,440.5,400.46,-0.0042685,-4.4544e-05,2.5546e-26,1.0907e-10,1,0.0039701,0.037503,1.0005e+05,0.875,0.7504
9,0.05,0.041584,0.029651,,0.051383,0.64376,0.171,462.31,400.76,-0.0055545,7.5122e-05,-1.4294e-25,1.1017e-10,1,0.0059996,0.056627,1.0005e+05,0.875,0.69896
9,0.05,0.060447,0.043118,,0.074706,0.57734,0.15331,493.71,401.21,-0.0074789,0.00026728,-2.1404e-25,1.1199e-10,1,0.0087315,0.082347,1.0005e+05,0.875,0.63533
9,0.05,0.083803,0.059801,,0.10359,0.49506,0.13142,537.75,401.98,-0.010517,0.00060461,-3.2998e-25,1.1516e-10,1,0.012119,0.11421,1.0005e+05,0.875,0.56286
9,0.05,0.11005,0.07856,,0.13606,0.40255,0.10681,598.77,404.91,-0.015473,0.0012584,-4.6755e-26,1.2715e-10,1,0.01593,0.15003,1.0005e+05,0.875,0.48636
9,0.05,0.13673,0.09763,,0.16907,0.3085,0.081809,683.96,438.45,-0.026904,0.0028046,-8.6994e-25,7.4797e-10,1,0.019809,0.18645,1.0005e+05,0.875,0.41
9,0.05,0.16152,0.11536,,0.19974,0.22107,0.058578,804.85,796.19,-0.031425,0.0080713,9.1805e-25,0.012853,0.98715,0.023417,0.22031,1.0005e+05,0.87903,0.3368
9,0.05,0.17441,0.12458,,0.2157,0.1756,0.046492,830.84,808.81,-0.025137,0.012264,1.797e-24,0.017829,0.98217,0.025294,0.23792,1.0005e+05,0.88052,0.32071
9,0.05,0.1813,0.12952,,0.22422,0.1513,0.04003,839.59,809.29,-0.017763,0.014129,5.0659e-25,0.018032,0.98197,0.026296,0.24733,1.0005e+05,0.88058,0.31451
9,0.05,0.18557,0.13258,,0.22952,0.13622,0.036019,843.36,809.34,-0.013246,0.015095,8.6303e-25,0.018049,0.98195,0.026918,0.25317,1.0005e+05,0.88058,0.31136
9,0.05,0.18845,0.13465,,0.23308,0.12607,0.033319,845.28,809.36,-0.010113,0.015652,-2.9059e-25,0.018055,0.98195,0.027336,0.2571,1.0005e+05,0.88058,0.30949
9,0.05,0.19047,0.1361,,0.23558,0.11893,0.031418,846.39,809.38,-0.0078544,0.015997,-2.2664e-25,0.018058,0.98194,0.02763,0.25987,1.0005e+05,0.88058,0.30828
9,0.05,0.19194,0.13715,,0.2374,0.11377,0.030043,847.08,809.38,-0.0061711,0.016226,-4.6323e-25,0.01806,0.98194,0.027843,0.26187,1.0005e+05,0.88058,0.30744
