"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
138,0.695,0.016925,0.01187,,0.020658,0.7324,0.19374,403.49,401.14,0.00011262,-0.00035438,-5.6839e-27,1.5836e-09,1,0.0021527,0.022257,1.005e+05,0.875,0.83817
138,0.695,0.017759,0.01242,,0.021643,0.72977,0.19291,405.53,401.79,0.00011862,-0.00035092,-7.7637e-27,1.6381e-09,1,0.0022285,0.023265,1.005e+05,0.875,0.83292
138,0.695,0.018644,0.012997,,0.022681,0.72702,0.19203,408.55,402.76,0.00012509,-0.00034597,5.5424e-27,1.724e-09,1,0.002305,0.024322,1.005e+05,0.875,0.82566
138,0.695,0.019585,0.013605,,0.023781,0.72413,0.19108,413.05,404.18,0.00013196,-0.00033884,-7.8096e-27,1.862e-09,1,0.0023826,0.025435,1.005e+05,0.875,0.81554
138,0.695,0.020589,0.014249,,0.02495,0.72107,0.19007,419.72,406.28,0.00013904,-0.00032864,8.0371e-27,2.0906e-09,1,0.0024615,0.02661,1.005e+05,0.875,0.80139
138,0.695,0.021666,0.014932,,0.026198,0.71781,0.18899,429.62,409.37,0.00014587,-0.00031425,5.0643e-27,2.4898e-09,1,0.0025419,0.027857,1.005e+05,0.875,0.78172
138,0.695,0.022825,0.015661,,0.027535,0.71435,0.18782,444.23,414.05,0.00015161,-0.00029446,9.5792e-27,3.2573e-09,1,0.0026244,0.029186,1.005e+05,0.875,0.75474
138,0.695,0.024075,0.016441,,0.028972,0.71064,0.18656,465.68,421.52,0.00015484,-0.00026833,7.2431e-27,5.0508e-09,1,0.0027096,0.030608,1.005e+05,0.875,0.71871
138,0.695,0.025426,0.017277,,0.03052,0.70666,0.18519,496.79,434.43,0.00015339,-0.00023572,2.7728e-27,1.13e-08,1,0.002798,0.032133,1.005e+05,0.875,0.67242
138,0.695,0.02689,0.018176,,0.032192,0.70237,0.18371,541.24,458.33,0.00014524,-0.00019791,-9.3049e-28,5.7407e-08,1,0.0028903,0.033773,1.005e+05,0.875,0.61593
138,0.695,0.02848,0.019145,,0.034002,0.69775,0.1821,603.76,503.47,0.0001244,-0.00015764,-3.0427e-27,1.2311e-06,1,0.0029867,0.035543,1.005e+05,0.875,0.55093
138,0.695,0.030214,0.020192,,0.035968,0.69275,0.18034,691.26,587.08,0.00010408,-0.0001168,-7.2319e-28,0.00015582,0.99984,0.0030866,0.037455,1.005e+05,0.87505,0.48005
138,0.695,0.032013,0.021252,,0.037985,0.68769,0.1785,817.21,858.95,7.0347e-05,-8.9811e-05,-1.1969e-27,0.99991,9.1996e-05,0.0031733,0.039387,1.005e+05,0.96517,0.40508
138,0.695,0.033867,0.022374,,0.040087,0.68235,0.17662,847.85,880.12,3.4949e-05,-0.00010173,4.0555e-28,1,1.2792e-07,0.003279,0.041429,1.005e+05,0.96518,0.38945
138,0.695,0.035712,0.023524,,0.042208,0.67688,0.17475,857.57,881.43,2.0773e-05,-0.0001151,-2.3839e-28,1,8.3484e-08,0.0034043,0.043526,1.005e+05,0.96518,0.38405
138,0.695,0.037473,0.024647,,0.044252,0.67154,0.17298,861.43,881.84,2.1866e-05,-0.00012341,1.6559e-27,1,7.4981e-08,0.0035376,0.045573,1.005e+05,0.96518,0.38137
138,0.695,0.039124,0.025719,,0.046184,0.66646,0.17132,863.27,882.01,2.9046e-05,-0.00012751,4.111e-28,1,7.168e-08,0.003672,0.047523,1.005e+05,0.96518,0.37966
138,0.695,0.040669,0.026738,,0.048003,0.66165,0.16976,864.27,882.1,3.7637e-05,-0.00012922,5.809e-28,1,7.0123e-08,0.0038053,0.049372,1.005e+05,0.96518,0.37837
138,0.695,0.042122,0.027711,,0.049725,0.65707,0.1683,864.87,882.15,4.5497e-05,-0.0001298,-6.4028e-28,1,6.9184e-08,0.0039374,0.051135,1.005e+05,0.96518,0.37731
138,0.695,0.043498,0.028648,,0.051367,0.65267,0.16692,865.25,882.18,5.195e-05,-0.00012988,-1.7272e-27,1,6.8591e-08,0.0040692,0.052827,1.005e+05,0.96518,0.37638
138,0.695,0.044814,0.029556,,0.052947,0.64841,0.1656,865.5,882.2,5.6921e-05,-0.00012978,1.2411e-27,1,6.819e-08,0.0042014,0.054466,1.005e+05,0.96518,0.37554
138,0.695,0.046083,0.030445,,0.05448,0.64426,0.16433,865.69,882.22,6.0559e-05,-0.00012962,1.0353e-27,1,6.7869e-08,0.0043349,0.056066,1.005e+05,0.96518,0.37474
138,0.695,0.047315,0.03132,,0.055978,0.64017,0.1631,865.82,882.23,6.3071e-05,-0.00012946,0,1,6.7659e-08,0.0044704,0.05764,1.005e+05,0.96518,0.37399
138,0.695,0.048521,0.032187,,0.057453,0.63613,0.1619,865.93,882.24,6.4663e-05,-0.00012932,6.0661e-28,1,6.747e-08,0.0046086,0.059198,1.005e+05,0.96518,0.37326
138,0.695,0.049707,0.033051,,0.058912,0.63211,0.16072,866.02,882.25,6.5516e-05,-0.00012921,-1.1385e-27,1,6.7308e-08,0.0047501,0.06075,1.005e+05,0.96518,0.37254
138,0.695,0.050883,0.033917,,0.060366,0.62809,0.15955,866.1,882.26,6.5777e-05,-0.00012913,1.1938e-27,1,6.7168e-08,0.0048953,0.062304,1.005e+05,0.96518,0.37183
138,0.695,0.052052,0.034787,,0.061819,0.62405,0.15839,866.17,882.27,6.5573e-05,-0.00012907,1.1443e-27,1,6.7057e-08,0.0050447,0.063866,1.005e+05,0.96518,0.37113
