"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
117,0.59,0.024249,0.017305,,0.029876,0.70573,0.18692,403.26,400.98,0.00012175,-0.00035089,-5.6139e-27,1.3324e-09,1,0.0033221,0.032599,1.005e+05,0.875,0.82822
117,0.59,0.025399,0.018106,,0.03127,0.70191,0.18579,405.19,401.54,0.00012924,-0.00034746,-7.8848e-27,1.3711e-09,1,0.0034542,0.034075,1.005e+05,0.875,0.82279
117,0.59,0.026579,0.018921,,0.032693,0.69802,0.18463,408.07,402.37,0.00013729,-0.0003426,5.4726e-27,1.4319e-09,1,0.0035848,0.035574,1.005e+05,0.875,0.81549
117,0.59,0.027788,0.019751,,0.034147,0.69407,0.18343,412.38,403.6,0.0001459,-0.00033567,-7.9952e-27,1.5287e-09,1,0.0037132,0.037094,1.005e+05,0.875,0.80549
117,0.59,0.029028,0.020595,,0.03563,0.69007,0.1822,418.8,405.41,0.00015496,-0.00032581,7.6174e-27,1.6865e-09,1,0.0038385,0.038635,1.005e+05,0.875,0.79165
117,0.59,0.030302,0.021453,,0.037145,0.68601,0.18093,428.36,408.06,0.00016414,-0.00031189,5.0042e-27,1.9549e-09,1,0.0039602,0.040196,1.005e+05,0.875,0.7725
117,0.59,0.031611,0.022325,,0.038693,0.6819,0.17962,442.57,412.03,0.00017279,-0.00029269,9.4695e-27,2.4473e-09,1,0.0040776,0.041778,1.005e+05,0.875,0.74627
117,0.59,0.03296,0.023213,,0.040278,0.67772,0.17826,463.54,418.31,0.00017976,-0.00026719,7.6538e-27,3.5095e-09,1,0.0041903,0.043383,1.005e+05,0.875,0.71112
117,0.59,0.034354,0.024118,,0.041906,0.67346,0.17684,494.19,429.3,0.00018334,-0.0002351,3.3286e-27,6.7965e-09,1,0.004298,0.045016,1.005e+05,0.875,0.66569
117,0.59,0.035802,0.025046,,0.043586,0.66911,0.17537,538.36,450.58,0.00018173,-0.00019755,-2.0559e-28,2.8055e-08,1,0.004401,0.046684,1.005e+05,0.875,0.60983
117,0.59,0.037319,0.026004,,0.045332,0.66463,0.17382,601,493.41,0.00017096,-0.00015717,-2.9994e-27,5.4137e-07,1,0.0044995,0.048402,1.005e+05,0.875,0.54512
117,0.59,0.038924,0.027,,0.047167,0.65996,0.17217,689.2,577.14,0.00015854,-0.00011632,3.4876e-28,8.1648e-05,0.99992,0.0045932,0.050187,1.005e+05,0.87503,0.47432
117,0.59,0.040588,0.028007,,0.049046,0.65525,0.17045,816.38,857.45,0.00013812,-8.5045e-05,-2.4613e-27,0.99917,0.00083348,0.0046728,0.051984,1.005e+05,0.96515,0.39954
117,0.59,0.042198,0.028994,,0.050873,0.65067,0.16878,847.29,879.15,0.00011505,-9.3801e-05,-2.4556e-27,1,4.7399e-06,0.004753,0.053736,1.005e+05,0.96517,0.38414
117,0.59,0.043828,0.030031,,0.052753,0.64584,0.1671,857.08,880.39,9.7768e-05,-0.00010211,-1.6719e-27,1,3.4427e-06,0.0048574,0.055583,1.005e+05,0.96517,0.3789
117,0.59,0.045431,0.031082,,0.054629,0.64095,0.16547,860.97,880.75,9.3122e-05,-0.00010702,2.2875e-27,1,3.1947e-06,0.004979,0.057459,1.005e+05,0.96517,0.37634
117,0.59,0.046995,0.032134,,0.05648,0.63606,0.16388,862.81,880.9,9.2546e-05,-0.00010936,1.5952e-27,1,3.0975e-06,0.0051132,0.059338,1.005e+05,0.96517,0.3747
117,0.59,0.048524,0.033185,,0.058309,0.63117,0.16233,863.81,880.97,9.3624e-05,-0.00011032,1.6249e-27,1,3.0495e-06,0.0052579,0.061218,1.005e+05,0.96517,0.37343
117,0.59,0.050027,0.034239,,0.060124,0.62627,0.16082,864.4,881.01,9.4843e-05,-0.00011064,-1.0214e-27,1,3.0209e-06,0.0054124,0.063106,1.005e+05,0.96517,0.37235
117,0.59,0.051516,0.035302,,0.061937,0.62133,0.15933,864.77,881.04,9.575e-05,-0.00011068,-3.3593e-27,1,3.003e-06,0.0055764,0.065011,1.005e+05,0.96517,0.37136
117,0.59,0.053,0.036377,,0.063758,0.61633,0.15785,865.02,881.06,9.6213e-05,-0.00011061,2.0052e-27,1,2.9906e-06,0.0057497,0.06694,1.005e+05,0.96517,0.37042
117,0.59,0.054486,0.037469,,0.065593,0.61125,0.15637,865.2,881.07,9.6254e-05,-0.0001105,1.6996e-27,1,2.9809e-06,0.0059325,0.068901,1.005e+05,0.96517,0.3695
117,0.59,0.055981,0.038581,,0.067452,0.60607,0.15489,865.34,881.09,9.5939e-05,-0.00011038,0,1,2.9744e-06,0.0061246,0.0709,1.005e+05,0.96517,0.36859
117,0.59,0.057492,0.039717,,0.069339,0.60079,0.15339,865.45,881.1,9.5343e-05,-0.00011026,9.8456e-28,1,2.9686e-06,0.0063262,0.072943,1.005e+05,0.96517,0.36768
117,0.59,0.059023,0.040877,,0.071261,0.59538,0.15189,865.54,881.1,9.4536e-05,-0.00011014,-1.6774e-27,1,2.9643e-06,0.0065371,0.075034,1.005e+05,0.96517,0.36676
117,0.59,0.060578,0.042065,,0.07322,0.58984,0.15036,865.62,881.11,9.358e-05,-0.00011003,1.9452e-27,1,2.9603e-06,0.0067574,0.077177,1.005e+05,0.96517,0.36583
117,0.59,0.06216,0.043281,,0.075221,0.58417,0.14881,865.7,881.12,9.2528e-05,-0.00010993,1.6439e-27,1,2.9564e-06,0.0069871,0.079374,1.005e+05,0.96517,0.36489
117,0.59,0.063773,0.044529,,0.077267,0.57834,0.14723,865.76,881.12,9.1422e-05,-0.00010983,0,1,2.9534e-06,0.0072261,0.081629,1.005e+05,0.96517,0.36393
117,0.59,0.065419,0.045807,,0.079359,0.57237,0.14563,865.83,881.13,9.0299e-05,-0.00010974,-6.5183e-28,1,2.9509e-06,0.0074744,0.083943,1.005e+05,0.96517,0.36295
117,0.59,0.0671,0.047118,,0.081502,0.56624,0.14399,865.89,881.13,8.9187e-05,-0.00010965,1.8924e-27,1,2.9484e-06,0.0077319,0.086318,1.005e+05,0.96517,0.36196
117,0.59,0.068817,0.048462,,0.083694,0.55995,0.14232,865.96,881.14,8.811e-05,-0.00010956,1.5657e-27,1,2.9464e-06,0.0079986,0.088756,1.005e+05,0.96517,0.36094
117,0.59,0.070573,0.049839,,0.085939,0.5535,0.14062,866.02,881.14,8.7091e-05,-0.00010948,0,1,2.9443e-06,0.0082742,0.091256,1.005e+05,0.96517,0.35991
117,0.59,0.072367,0.05125,,0.088237,0.54689,0.13888,866.08,881.15,8.6145e-05,-0.00010939,1.5303e-27,1,2.9428e-06,0.0085586,0.09382,1.005e+05,0.96517,0.35886
117,0.59,0.0742,0.052693,,0.090587,0.54011,0.13711,866.14,881.15,8.5282e-05,-0.00010931,-9.1662e-28,1,2.9409e-06,0.0088516,0.096446,1.005e+05,0.96517,0.35779
117,0.59,0.076073,0.05417,,0.092989,0.53318,0.1353,866.2,881.16,8.4509e-05,-0.00010922,-1.5011e-27,1,2.9387e-06,0.009153,0.099134,1.005e+05,0.96517,0.35671
117,0.59,0.077985,0.055678,,0.095443,0.52609,0.13346,866.26,881.16,8.3825e-05,-0.00010912,0,1,2.938e-06,0.0094625,0.10188,1.005e+05,0.96517,0.3556
117,0.59,0.079935,0.057218,,0.097948,0.51885,0.13158,866.32,881.17,8.3224e-05,-0.00010903,-1.4788e-27,1,2.9358e-06,0.0097797,0.10469,1.005e+05,0.96517,0.35448
117,0.59,0.081923,0.058787,,0.1005,0.51146,0.12967,866.38,881.17,8.2703e-05,-0.00010893,1.7711e-27,1,2.9343e-06,0.010104,0.10756,1.005e+05,0.96517,0.35335
117,0.59,0.083946,0.060384,,0.1031,0.50393,0.12773,866.44,881.18,8.2253e-05,-0.00010882,1.4631e-27,1,2.9333e-06,0.010436,0.11048,1.005e+05,0.96517,0.3522
117,0.59,0.086003,0.062007,,0.10574,0.49627,0.12575,866.5,881.18,8.1856e-05,-0.0001087,8.6988e-28,1,2.9329e-06,0.010774,0.11345,1.005e+05,0.96517,0.35104
117,0.59,0.088091,0.063653,,0.10843,0.4885,0.12375,866.55,881.18,8.1491e-05,-0.00010857,2.3151e-27,1,2.9308e-06,0.011117,0.11646,1.005e+05,0.96517,0.34987
117,0.59,0.090207,0.065321,,0.11114,0.48062,0.12172,866.61,881.19,8.1135e-05,-0.00010844,-8.5474e-28,1,2.9298e-06,0.011466,0.11952,1.005e+05,0.96517,0.34869
117,0.59,0.092347,0.067006,,0.11389,0.47265,0.11967,866.67,881.19,8.0764e-05,-0.0001083,1.4441e-27,1,2.9292e-06,0.011819,0.12261,1.005e+05,0.96517,0.34751
117,0.59,0.094507,0.068705,,0.11667,0.4646,0.11761,866.72,881.19,8.0355e-05,-0.00010815,5.9971e-28,1,2.9292e-06,0.012175,0.12573,1.005e+05,0.96517,0.34632
117,0.59,0.096683,0.070414,,0.11946,0.4565,0.11553,866.78,881.2,7.9878e-05,-0.00010799,-3.7025e-27,1,2.9275e-06,0.012534,0.12888,1.005e+05,0.96517,0.34514
117,0.59,0.098869,0.072128,,0.12227,0.44837,0.11344,866.83,881.2,7.9301e-05,-0.00010782,-6.016e-28,1,2.9263e-06,0.012895,0.13203,1.005e+05,0.96517,0.34396
117,0.59,0.10106,0.073844,,0.12507,0.44022,0.11135,866.89,881.2,7.86e-05,-0.00010764,0,1,2.9256e-06,0.013257,0.13519,1.005e+05,0.96517,0.34278
117,0.59,0.10325,0.075558,,0.12788,0.43208,0.10927,866.94,881.2,7.7751e-05,-0.00010746,-1.4083e-27,1,2.9251e-06,0.013618,0.13835,1.005e+05,0.96517,0.34162
117,0.59,0.10542,0.077263,,0.13067,0.42398,0.10719,866.99,881.21,7.6732e-05,-0.00010728,3.0092e-27,1,2.9245e-06,0.013977,0.14149,1.005e+05,0.96517,0.34046
117,0.59,0.10758,0.078953,,0.13344,0.41595,0.10513,867.04,881.21,7.5526e-05,-0.00010709,-8.0166e-28,1,2.9242e-06,0.014333,0.14461,1.005e+05,0.96517,0.33933
117,0.59,0.10972,0.080622,,0.13618,0.40801,0.1031,867.09,881.21,7.4107e-05,-0.00010689,1.5926e-27,1,2.9231e-06,0.014686,0.14769,1.005e+05,0.96517,0.33822
117,0.59,0.11182,0.082265,,0.13887,0.40019,0.10109,867.13,881.21,7.2464e-05,-0.00010671,-7.909e-28,1,2.9237e-06,0.015032,0.15072,1.005e+05,0.96517,0.33713
117,0.59,0.11389,0.083875,,0.14152,0.39253,0.099128,867.18,881.21,7.06e-05,-0.00010652,2.7152e-28,1,2.9221e-06,0.015372,0.1537,1.005e+05,0.96517,0.33606
117,0.59,0.1159,0.085445,,0.1441,0.38505,0.097211,867.22,881.22,6.8504e-05,-0.00010633,2.5314e-27,1,2.9222e-06,0.015704,0.1566,1.005e+05,0.96517,0.33503
117,0.59,0.11786,0.08697,,0.1466,0.37778,0.095348,867.26,881.22,6.6169e-05,-0.00010615,-7.7664e-28,1,2.9219e-06,0.016026,0.15942,1.005e+05,0.96517,0.33404
117,0.59,0.11975,0.088443,,0.14902,0.37075,0.093547,867.3,881.22,6.3601e-05,-0.00010598,-4.1039e-28,1,2.921e-06,0.016337,0.16214,1.005e+05,0.96517,0.33308
117,0.59,0.12158,0.089858,,0.15135,0.364,0.091816,867.34,881.22,6.0809e-05,-0.00010581,1.9028e-27,1,2.9213e-06,0.016636,0.16476,1.005e+05,0.96517,0.33217
117,0.59,0.12332,0.09121,,0.15358,0.35754,0.090161,867.38,881.22,5.7805e-05,-0.00010566,-1.8463e-27,1,2.9216e-06,0.016922,0.16727,1.005e+05,0.96517,0.3313
117,0.59,0.12497,0.092493,,0.15569,0.35141,0.088589,867.41,881.22,5.4606e-05,-0.00010551,1.5215e-27,1,2.9205e-06,0.017193,0.16965,1.005e+05,0.96517,0.33048
117,0.59,0.12653,0.093703,,0.15769,0.34563,0.087108,867.44,881.22,5.1227e-05,-0.00010538,-7.5729e-28,1,2.92e-06,0.017449,0.17189,1.005e+05,0.96517,0.32971
117,0.59,0.12799,0.094834,,0.15955,0.34022,0.085721,867.47,881.23,4.7678e-05,-0.00010525,1.5085e-27,1,2.9194e-06,0.017688,0.17399,1.005e+05,0.96517,0.32899
117,0.59,0.12935,0.095884,,0.16129,0.3352,0.084434,867.5,881.23,4.3975e-05,-0.00010514,-7.5124e-28,1,2.9199e-06,0.01791,0.17594,1.005e+05,0.96517,0.32833
117,0.59,0.1306,0.096847,,0.16288,0.33059,0.083252,867.52,881.23,4.0141e-05,-0.00010504,7.3581e-28,1,2.9201e-06,0.018114,0.17772,1.005e+05,0.96517,0.32772
117,0.59,0.13173,0.097722,,0.16432,0.3264,0.082179,867.54,881.23,3.6187e-05,-0.00010494,1.3753e-27,1,2.9194e-06,0.0183,0.17935,1.005e+05,0.96517,0.32717
