"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
64,0.325,0.062286,0.044616,,0.077104,0.57032,0.15155,403.77,400.57,0.00014313,-0.00032942,-5.31e-27,7.1597e-10,1,0.0090528,0.08507,1.0049e+05,0.875,0.77793
64,0.325,0.067606,0.048439,,0.083695,0.55155,0.14655,405.91,400.89,0.00014677,-0.00032325,-8.0162e-27,7.265e-10,1,0.0098257,0.09234,1.0049e+05,0.875,0.76749
64,0.325,0.073179,0.052447,,0.090602,0.53188,0.1413,409.12,401.37,0.00014922,-0.0003154,5.1205e-27,7.4282e-10,1,0.010635,0.099958,1.0049e+05,0.875,0.75501
64,0.325,0.078991,0.056631,,0.097806,0.51136,0.13583,413.89,402.09,0.00014992,-0.00030523,-7.9164e-27,7.6829e-10,1,0.011479,0.1079,1.0049e+05,0.875,0.73974
64,0.325,0.085024,0.060976,,0.10529,0.49006,0.13015,420.99,403.14,0.00014797,-0.00029189,6.6921e-27,8.0835e-10,1,0.012355,0.11615,1.0049e+05,0.875,0.7207
64,0.325,0.09125,0.065467,,0.11301,0.46808,0.12428,431.45,404.67,0.00014177,-0.00027435,4.6136e-27,8.723e-10,1,0.013258,0.12466,1.0049e+05,0.875,0.69672
64,0.325,0.097642,0.070081,,0.12094,0.44551,0.11825,446.79,406.89,0.00012901,-0.00025152,8.7241e-27,9.7723e-10,1,0.014184,0.1334,1.0049e+05,0.875,0.66648
64,0.325,0.10417,0.074799,,0.12904,0.42246,0.11208,469.03,410.18,0.00010422,-0.0002223,6.5555e-27,1.1608e-09,1,0.015129,0.14233,1.0049e+05,0.875,0.62884
64,0.325,0.1108,0.0796,,0.13727,0.39903,0.10581,500.9,415.71,6.3831e-05,-0.00018564,1.9621e-27,1.5531e-09,1,0.016089,0.1514,1.0049e+05,0.875,0.58319
64,0.325,0.11754,0.084484,,0.14564,0.37523,0.099429,545.94,427.78,-2.457e-05,-0.0001398,-2.8386e-27,3.0868e-09,1,0.017062,0.16061,1.0049e+05,0.875,0.52993
64,0.325,0.12443,0.08948,,0.15419,0.35091,0.0929,608.71,460.06,-0.0001148,-7.9469e-05,-3.5856e-27,2.823e-08,1,0.018055,0.17003,1.0049e+05,0.875,0.47065
64,0.325,0.13163,0.094702,,0.16313,0.32551,0.086075,695.47,543.54,-0.00060579,1.0792e-05,-1.219e-26,7.4741e-06,0.99999,0.019091,0.17986,1.0049e+05,0.875,0.40779
64,0.325,0.13953,0.10043,,0.17294,0.29764,0.078585,817.06,849.35,-0.00023755,0.00034532,2.1157e-27,0.87626,0.12374,0.020226,0.19065,1.0049e+05,0.96176,0.34331
64,0.325,0.1425,0.10268,,0.17667,0.2871,0.075682,847.34,872.76,0.00028025,0.00020641,-7.7016e-27,0.97448,0.02552,0.020645,0.19473,1.0049e+05,0.96452,0.32969
64,0.325,0.1456,0.10502,,0.18057,0.27605,0.072665,856.79,873.87,0.00010468,0.00019032,-2.6791e-27,0.97667,0.023326,0.02109,0.19901,1.0049e+05,0.96458,0.32465
64,0.325,0.1487,0.10735,,0.18447,0.26498,0.069662,860.5,874.09,0.00011644,0.00018372,9.2826e-27,0.97704,0.022959,0.02154,0.20329,1.0049e+05,0.96459,0.32187
64,0.325,0.15173,0.10962,,0.18826,0.25418,0.066749,862.26,874.18,0.00010199,0.00018243,2.3963e-27,0.97719,0.022807,0.021982,0.20747,1.0049e+05,0.96459,0.31989
64,0.325,0.15465,0.1118,,0.19192,0.24376,0.06395,863.21,874.23,0.00010009,0.00018278,2.2739e-27,0.97728,0.022724,0.02241,0.21151,1.0049e+05,0.96459,0.31826
64,0.325,0.15745,0.11389,,0.19543,0.23375,0.061271,863.79,874.26,9.7549e-05,0.00018378,-4.5523e-27,0.97733,0.022673,0.022824,0.21539,1.0049e+05,0.9646,0.31683
64,0.325,0.16013,0.11588,,0.19879,0.22417,0.058713,864.16,874.28,9.5729e-05,0.00018498,-4.1357e-27,0.97736,0.02264,0.023221,0.2191,1.0049e+05,0.9646,0.31554
64,0.325,0.16269,0.11778,,0.202,0.215,0.056273,864.43,874.29,9.3643e-05,0.0001862,9.1164e-27,0.97738,0.022618,0.023602,0.22265,1.0049e+05,0.9646,0.31435
64,0.325,0.16514,0.11959,,0.20506,0.20626,0.053949,864.62,874.3,9.13e-05,0.00018739,1.9063e-27,0.9774,0.022602,0.023966,0.22603,1.0049e+05,0.9646,0.31324
