"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
99,0.5,0.034323,0.024654,,0.042468,0.66946,0.17755,403.2,400.85,0.00013299,-0.00034564,-5.5223e-27,1.1202e-09,1,0.0048866,0.046661,1.005e+05,0.875,0.81456
99,0.5,0.036162,0.025975,,0.044735,0.66309,0.17578,405.1,401.33,0.00014139,-0.00034188,-8.0015e-27,1.1476e-09,1,0.0051327,0.049123,1.005e+05,0.875,0.80837
99,0.5,0.038031,0.027314,,0.047036,0.65665,0.17398,407.95,402.05,0.00015034,-0.00033673,5.373e-27,1.1902e-09,1,0.0053787,0.051613,1.005e+05,0.875,0.80036
99,0.5,0.039923,0.028667,,0.04936,0.65016,0.17214,412.21,403.12,0.00015984,-0.00032956,-8.1407e-27,1.2577e-09,1,0.0056233,0.054123,1.005e+05,0.875,0.78973
99,0.5,0.041832,0.030029,,0.051701,0.64364,0.17029,418.58,404.68,0.0001698,-0.00031951,7.1434e-27,1.3663e-09,1,0.0058644,0.056639,1.005e+05,0.875,0.77541
99,0.5,0.043751,0.031394,,0.054049,0.63714,0.16842,428.09,406.97,0.00017993,-0.00030551,4.9004e-27,1.547e-09,1,0.0061004,0.059151,1.005e+05,0.875,0.75595
99,0.5,0.045675,0.032755,,0.056395,0.63067,0.16653,442.22,410.34,0.00018965,-0.00028637,9.2661e-27,1.8656e-09,1,0.0063294,0.061649,1.005e+05,0.875,0.72964
99,0.5,0.047599,0.03411,,0.058733,0.62426,0.16463,463.11,415.6,0.00019788,-0.00026108,7.8933e-27,2.5059e-09,1,0.0065497,0.064122,1.005e+05,0.875,0.69471
99,0.5,0.049523,0.035455,,0.061061,0.61791,0.16272,493.68,424.82,0.00020323,-0.00022936,3.7041e-27,4.2731e-09,1,0.0067602,0.066568,1.005e+05,0.875,0.64982
99,0.5,0.051454,0.036793,,0.063385,0.61162,0.1608,537.84,443.44,0.00020328,-0.00019219,2.8809e-28,1.4221e-08,1,0.0069606,0.068989,1.005e+05,0.875,0.59478
