"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
128,0.645,0.019899,0.014089,,0.024409,0.72153,0.19097,403.37,401.06,0.00011681,-0.00035304,-5.6551e-27,1.4635e-09,1,0.0026313,0.026471,1.005e+05,0.875,0.83415
128,0.645,0.020836,0.014722,,0.025529,0.71851,0.19004,405.34,401.67,0.00012357,-0.00034963,-7.8257e-27,1.5101e-09,1,0.0027261,0.027634,1.005e+05,0.875,0.82889
128,0.645,0.021812,0.015376,,0.026688,0.7154,0.18907,408.29,402.57,0.00013084,-0.00034476,5.5146e-27,1.5835e-09,1,0.0028203,0.028831,1.005e+05,0.875,0.82169
128,0.645,0.02283,0.016052,,0.027892,0.71219,0.18805,412.68,403.9,0.00013861,-0.00033778,-7.9056e-27,1.7009e-09,1,0.0029136,0.030065,1.005e+05,0.875,0.81172
128,0.645,0.023895,0.016751,,0.029144,0.70888,0.18699,419.21,405.86,0.00014673,-0.0003278,7.8472e-27,1.8939e-09,1,0.0030058,0.031339,1.005e+05,0.875,0.79781
128,0.645,0.025012,0.017477,,0.030451,0.70544,0.18586,428.92,408.74,0.00015481,-0.00031369,5.0427e-27,2.2266e-09,1,0.0030967,0.032659,1.005e+05,0.875,0.77848
128,0.645,0.026189,0.018232,,0.03182,0.70187,0.18468,443.31,413.08,0.0001621,-0.00029423,9.5416e-27,2.8522e-09,1,0.0031864,0.03403,1.005e+05,0.875,0.75194
128,0.645,0.027432,0.019021,,0.033257,0.69814,0.18342,464.48,419.98,0.00016735,-0.00026843,7.4585e-27,4.2601e-09,1,0.003275,0.035458,1.005e+05,0.875,0.71639
128,0.645,0.028749,0.019847,,0.034773,0.69424,0.18208,495.34,432,0.00016859,-0.00023607,3.0553e-27,8.9046e-09,1,0.0033628,0.036954,1.005e+05,0.875,0.67052
128,0.645,0.030151,0.020716,,0.036377,0.69013,0.18065,539.62,454.71,0.00016397,-0.00019834,-5.6589e-28,4.1206e-08,1,0.0034501,0.038526,1.005e+05,0.875,0.61429
128,0.645,0.03165,0.021635,,0.038085,0.68579,0.17912,602.2,498.83,0.00014843,-0.00015795,-3.026e-27,8.4633e-07,1,0.0035373,0.040188,1.005e+05,0.875,0.54932
128,0.645,0.033267,0.022612,,0.039915,0.68116,0.17746,690.07,582.52,0.00013284,-0.00011707,-1.641e-28,0.0001161,0.99988,0.0036237,0.041955,1.005e+05,0.87504,0.47832
128,0.645,0.034944,0.0236,,0.041791,0.6765,0.17574,816.73,858.27,0.0001051,-8.8143e-05,-1.8449e-27,0.99973,0.00026528,0.0036961,0.043735,1.005e+05,0.96517,0.40325
128,0.645,0.036643,0.024624,,0.043709,0.67167,0.17399,847.53,879.68,7.5266e-05,-9.8018e-05,-1.0336e-27,1,7.2168e-07,0.0037815,0.045577,1.005e+05,0.96517,0.38771
128,0.645,0.038341,0.025682,,0.045657,0.66669,0.17226,857.3,880.96,6.0022e-05,-0.00010871,-9.6968e-28,1,4.9613e-07,0.0038881,0.047486,1.005e+05,0.96517,0.38239
128,0.645,0.039981,0.026732,,0.047559,0.66175,0.17059,861.18,881.34,5.821e-05,-0.00011521,1.9888e-27,1,4.5289e-07,0.0040067,0.049379,1.005e+05,0.96517,0.37979
