"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
16,0.085,0.024184,0.017272,,0.029907,0.70481,0.18733,404.5,400.07,-0.0016514,-0.00025256,-7.3669e-27,1.8295e-10,1,0.0035071,0.032988,1.0021e+05,0.875,0.82297
16,0.085,0.032663,0.02333,,0.040394,0.67493,0.17938,406.93,400.12,-0.0020146,-0.0002235,2.5819e-26,1.8323e-10,1,0.0047383,0.044559,1.0021e+05,0.875,0.8068
16,0.085,0.043469,0.031052,,0.053761,0.63685,0.16925,410.55,400.2,-0.0024744,-0.0001859,8.0051e-27,1.8368e-10,1,0.0063079,0.059308,1.0021e+05,0.875,0.78589
16,0.085,0.056893,0.040644,,0.070366,0.58953,0.15667,415.91,400.32,-0.0030654,-0.00013677,4.2843e-26,1.8441e-10,1,0.0082582,0.07763,1.0021e+05,0.875,0.75948
16,0.085,0.073056,0.052195,,0.090361,0.53256,0.14153,423.79,400.51,-0.0038384,-7.1747e-05,8.2642e-26,1.8558e-10,1,0.010607,0.099693,1.0021e+05,0.875,0.727
16,0.085,0.091789,0.065582,,0.11353,0.46653,0.12397,435.19,400.81,-0.0048694,1.6019e-05,1.0067e-26,1.8748e-10,1,0.01333,0.12526,1.0021e+05,0.875,0.68829
16,0.085,0.1125,0.080382,,0.13915,0.39353,0.10457,451.49,401.25,-0.0062755,0.00013858,2.3139e-26,1.9053e-10,1,0.016341,0.15353,1.0021e+05,0.875,0.64369
16,0.085,0.13409,0.095819,,0.16587,0.31739,0.084328,474.47,401.91,-0.0082521,0.00031991,-1.2435e-25,1.954e-10,1,0.019481,0.18302,1.0021e+05,0.875,0.59407
16,0.085,0.1551,0.11084,,0.19186,0.24331,0.06464,506.46,402.88,-0.011095,0.00061082,-1.8549e-25,2.0325e-10,1,0.022537,0.21171,1.0021e+05,0.875,0.5407
16,0.085,0.17399,0.12433,,0.21522,0.17674,0.046947,550.57,404.63,-0.015633,0.0011312,-2.8987e-25,2.1789e-10,1,0.025283,0.23749,1.0021e+05,0.875,0.48496
