"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
40,0.205,0.069856,0.049936,,0.086421,0.54375,0.14452,404.32,400.33,-0.00015897,-0.00030796,-5.5435e-27,4.4604e-10,1,0.010152,0.09536,1.0046e+05,0.875,0.76765
40,0.205,0.078722,0.056277,,0.097392,0.51249,0.13621,406.64,400.52,-0.00022193,-0.00029582,-2.78e-27,4.495e-10,1,0.011441,0.10747,1.0046e+05,0.875,0.75304
40,0.205,0.088296,0.063125,,0.10924,0.47873,0.12723,410.1,400.81,-0.00030291,-0.00028077,5.4539e-27,4.5488e-10,1,0.012833,0.12054,1.0046e+05,0.875,0.73603
40,0.205,0.098564,0.07047,,0.12194,0.44253,0.11761,415.24,401.24,-0.00040791,-0.00026183,4.0555e-29,4.6326e-10,1,0.014326,0.13456,1.0046e+05,0.875,0.71597
40,0.205,0.10949,0.078286,,0.13546,0.404,0.10736,422.79,401.88,-0.00054583,-0.00023763,1.8199e-26,4.7631e-10,1,0.015914,0.14948,1.0046e+05,0.875,0.69208
40,0.205,0.121,0.086523,,0.14971,0.36341,0.096568,433.82,402.81,-0.0007309,-0.00020616,5.3376e-27,4.9674e-10,1,0.017588,0.1652,1.0046e+05,0.875,0.66345
40,0.205,0.13298,0.095099,,0.16454,0.32115,0.085331,449.75,404.16,-0.00098453,-0.0001643,1.0768e-26,5.29e-10,1,0.019331,0.18157,1.0046e+05,0.875,0.62924
40,0.205,0.14526,0.10388,,0.17973,0.27787,0.073821,472.47,406.11,-0.0013508,-0.00010642,-1.3901e-26,5.8117e-10,1,0.021115,0.19833,1.0046e+05,0.875,0.58888
40,0.205,0.15756,0.11269,,0.19495,0.23449,0.062284,504.49,409.16,-0.001875,-2.1336e-05,-2.7299e-26,6.7414e-10,1,0.022904,0.21513,1.0046e+05,0.875,0.54234
40,0.205,0.16955,0.12128,,0.2098,0.19218,0.051033,549.09,415.78,-0.0027939,0.00011647,-4.9021e-26,9.3137e-10,1,0.024648,0.23151,1.0046e+05,0.875,0.49035
40,0.205,0.18087,0.12938,,0.22381,0.15226,0.040415,610.76,438.16,-0.0039154,0.00036913,-1.1669e-26,3.6437e-09,1,0.026295,0.24697,1.0046e+05,0.875,0.4343
40,0.205,0.19118,0.13677,,0.23658,0.11587,0.030737,696.07,518.96,-0.0079849,0.00089318,-1.4327e-25,9.8527e-07,1,0.027795,0.26106,1.0046e+05,0.875,0.37599
40,0.205,0.20031,0.14331,,0.24788,0.083674,0.022174,815.71,837.13,-0.0071687,0.0032934,1.0986e-25,0.48397,0.51603,0.029122,0.27353,1.0046e+05,0.94452,0.31711
40,0.205,0.20457,0.14638,,0.25316,0.068635,0.018167,844.72,853.54,-0.0036376,0.0035319,1.5104e-25,0.64697,0.35303,0.029743,0.27935,1.0046e+05,0.95328,0.30456
40,0.205,0.20748,0.14849,,0.25678,0.058321,0.015418,853.93,854.26,-0.0030677,0.0037848,4.4285e-26,0.65378,0.34622,0.030168,0.28335,1.0046e+05,0.95358,0.30016
40,0.205,0.20967,0.15007,,0.2595,0.050567,0.013353,857.63,854.38,-0.0022739,0.0039281,1.1809e-25,0.65479,0.34521,0.030488,0.28635,1.0046e+05,0.95363,0.29803
40,0.205,0.21139,0.15132,,0.26164,0.044469,0.011729,859.43,854.43,-0.0017821,0.004017,-2.5526e-26,0.65522,0.34478,0.030739,0.28871,1.0046e+05,0.95365,0.29676
40,0.205,0.21279,0.15232,,0.26337,0.039542,0.010418,860.44,854.46,-0.0013976,0.0040749,-1.9981e-26,0.65546,0.34454,0.030943,0.29062,1.0046e+05,0.95366,0.2959
40,0.205,0.21393,0.15315,,0.26479,0.035488,0.0093399,861.05,854.47,-0.0011088,0.0041146,-6.1779e-26,0.65561,0.34439,0.03111,0.29219,1.0046e+05,0.95366,0.29526
40,0.205,0.21489,0.15384,,0.26597,0.03211,0.0084421,861.44,854.49,-0.00088408,0.0041431,2.5186e-26,0.65571,0.34429,0.03125,0.2935,1.0046e+05,0.95367,0.29477
40,0.205,0.2157,0.15441,,0.26697,0.02927,0.0076877,861.71,854.49,-0.00070775,0.0041643,1.2504e-25,0.65578,0.34422,0.031367,0.2946,1.0046e+05,0.95367,0.29438
40,0.205,0.21638,0.1549,,0.26781,0.026865,0.0070495,861.9,854.5,-0.00056785,0.0041806,-8.0371e-27,0.65583,0.34417,0.031466,0.29553,1.0046e+05,0.95367,0.29406
40,0.205,0.21696,0.15531,,0.26853,0.02482,0.0065067,862.04,854.5,-0.00045612,0.0041933,0,0.65586,0.34414,0.031551,0.29632,1.0046e+05,0.95367,0.2938
40,0.205,0.21746,0.15566,,0.26914,0.023073,0.0060435,862.15,854.51,-0.00036642,0.0042034,6.3116e-26,0.65589,0.34411,0.031623,0.297,1.0046e+05,0.95368,0.29359
40,0.205,0.21788,0.15596,,0.26967,0.021577,0.0056469,862.23,854.51,-0.00029412,0.0042115,4.1001e-27,0.6559,0.3441,0.031685,0.29758,1.0046e+05,0.95368,0.2934
40,0.205,0.21825,0.15622,,0.27012,0.020293,0.0053067,862.29,854.51,-0.00023572,0.0042181,1.2668e-25,0.65592,0.34408,0.031738,0.29807,1.0046e+05,0.95368,0.29325
40,0.205,0.21856,0.15644,,0.27051,0.01919,0.0050146,862.34,854.51,-0.00018849,0.0042235,-2.5877e-27,0.65593,0.34407,0.031783,0.2985,1.0046e+05,0.95368,0.29312
40,0.205,0.21883,0.15663,,0.27084,0.018241,0.0047634,862.38,854.51,-0.00015023,0.0042279,0,0.65594,0.34406,0.031823,0.29887,1.0046e+05,0.95368,0.293
40,0.205,0.21906,0.1568,,0.27113,0.017425,0.0045476,862.42,854.51,-0.00011922,0.0042316,6.5152e-26,0.65595,0.34405,0.031856,0.29918,1.0046e+05,0.95368,0.29291
40,0.205,0.21926,0.15694,,0.27137,0.016724,0.004362,862.44,854.51,-9.4101e-05,0.0042346,1.272e-25,0.65595,0.34405,0.031885,0.29946,1.0046e+05,0.95368,0.29283
40,0.205,0.21944,0.15706,,0.27158,0.016121,0.0042027,862.47,854.51,-7.3755e-05,0.0042371,-9.5889e-28,0.65596,0.34404,0.03191,0.29969,1.0046e+05,0.95368,0.29275
