"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
86,0.435,0.04405,0.031653,,0.054557,0.63477,0.1685,403.27,400.75,0.00014425,-0.00034042,-5.4386e-27,9.6875e-10,1,0.0063598,0.060104,1.005e+05,0.875,0.80163
86,0.435,0.046794,0.033636,,0.057957,0.62514,0.1659,405.21,401.18,0.00015286,-0.00033612,-8.1208e-27,9.89e-10,1,0.0067479,0.063833,1.005e+05,0.875,0.79434
86,0.435,0.049596,0.035661,,0.061428,0.61531,0.16323,408.11,401.81,0.00016187,-0.0003304,5.277e-27,1.0205e-09,1,0.0071418,0.067636,1.005e+05,0.875,0.78522
86,0.435,0.052444,0.037721,,0.064954,0.60534,0.16051,412.45,402.76,0.00017124,-0.00032264,-8.2525e-27,1.0701e-09,1,0.0075392,0.071494,1.005e+05,0.875,0.7735
86,0.435,0.055323,0.039804,,0.068518,0.59528,0.15775,418.94,404.14,0.00018083,-0.00031201,6.7198e-27,1.1492e-09,1,0.0079375,0.075387,1.005e+05,0.875,0.75812
86,0.435,0.058218,0.041899,,0.0721,0.58519,0.15497,428.6,406.16,0.00019027,-0.00029745,4.7911e-27,1.2787e-09,1,0.0083337,0.079291,1.005e+05,0.875,0.73772
86,0.435,0.061115,0.043994,,0.07568,0.57512,0.15218,442.93,409.11,0.0001989,-0.00027786,9.0478e-27,1.5008e-09,1,0.0087248,0.083184,1.005e+05,0.875,0.71068
86,0.435,0.063999,0.04608,,0.079241,0.56513,0.14939,464.04,413.64,0.00020539,-0.00025229,7.9588e-27,1.9244e-09,1,0.0091079,0.087044,1.005e+05,0.875,0.67537
86,0.435,0.066864,0.048148,,0.082772,0.55526,0.14661,494.85,421.52,0.00020848,-0.00022046,3.8478e-27,2.993e-09,1,0.0094811,0.090859,1.005e+05,0.875,0.6306
86,0.435,0.069712,0.050201,,0.086277,0.5455,0.14383,539.18,437.93,0.00020313,-0.00018315,4.2578e-28,8.3338e-09,1,0.0098438,0.09463,1.005e+05,0.875,0.57629
86,0.435,0.072569,0.052254,,0.089784,0.53577,0.14103,602.03,475.78,0.00019462,-0.00014199,-2.9312e-27,1.1807e-07,1,0.010198,0.098388,1.005e+05,0.875,0.51396
86,0.435,0.075502,0.054351,,0.093375,0.52585,0.13815,690.27,559.43,0.00013621,-9.7783e-05,1.8587e-28,2.4347e-05,0.99998,0.010552,0.10222,1.005e+05,0.87501,0.44633
86,0.435,0.078644,0.056586,,0.09721,0.5153,0.13505,816.33,854.26,0.00019105,-3.1015e-05,-3.552e-27,0.98187,0.018134,0.010922,0.10629,1.005e+05,0.96471,0.37569
86,0.435,0.080315,0.057791,,0.099237,0.50989,0.13332,847.24,877.21,0.00024259,-6.5519e-05,-6.8594e-27,0.99917,0.00082967,0.011079,0.10837,1.005e+05,0.96515,0.36115
86,0.435,0.082268,0.059218,,0.10163,0.50338,0.13133,856.94,878.32,0.00018635,-7.3889e-05,-3.2977e-27,0.99931,0.00069339,0.011294,0.11088,1.005e+05,0.96516,0.35606
86,0.435,0.084364,0.060766,,0.10422,0.49624,0.12923,860.76,878.6,0.00017384,-7.8261e-05,2.9639e-27,0.99933,0.00066877,0.011546,0.11363,1.005e+05,0.96516,0.35341
86,0.435,0.086545,0.06239,,0.10693,0.4887,0.12706,862.56,878.71,0.00016074,-8.0156e-05,2.876e-27,0.99934,0.00065892,0.011825,0.11655,1.005e+05,0.96516,0.35154
86,0.435,0.088788,0.064071,,0.10973,0.48085,0.12485,863.52,878.77,0.0001528,-8.0992e-05,2.7444e-27,0.99935,0.00065372,0.012125,0.11958,1.005e+05,0.96516,0.34999
86,0.435,0.091081,0.065797,,0.11261,0.47276,0.12261,864.09,878.8,0.00014629,-8.1317e-05,-1.3804e-27,0.99935,0.00065059,0.012442,0.12271,1.005e+05,0.96516,0.34857
86,0.435,0.093417,0.067562,,0.11554,0.46445,0.12033,864.45,878.82,0.00014096,-8.1395e-05,-5.0941e-27,0.99935,0.00064865,0.012774,0.12592,1.005e+05,0.96516,0.34721
86,0.435,0.095791,0.06936,,0.11853,0.45597,0.11802,864.7,878.83,0.00013628,-8.1344e-05,2.7139e-27,0.99935,0.00064726,0.013119,0.12921,1.005e+05,0.96516,0.34589
86,0.435,0.098199,0.071187,,0.12156,0.44732,0.1157,864.88,878.85,0.00013207,-8.1221e-05,2.3986e-27,0.99935,0.00064623,0.013475,0.13256,1.005e+05,0.96516,0.34458
86,0.435,0.10063,0.07304,,0.12464,0.43854,0.11335,865.02,878.85,0.00012819,-8.1055e-05,0,0.99935,0.0006455,0.013839,0.13596,1.005e+05,0.96516,0.34327
86,0.435,0.10309,0.074913,,0.12775,0.42965,0.11098,865.14,878.86,0.00012455,-8.086e-05,1.3336e-27,0.99935,0.00064502,0.014212,0.1394,1.005e+05,0.96516,0.34197
86,0.435,0.10557,0.076803,,0.13089,0.42067,0.1086,865.23,878.87,0.00012108,-8.0645e-05,-2.2144e-27,0.99936,0.00064462,0.01459,0.14288,1.005e+05,0.96516,0.34067
86,0.435,0.10807,0.078704,,0.13404,0.41161,0.10621,865.32,878.87,0.00011775,-8.0417e-05,2.6416e-27,0.99936,0.00064413,0.014974,0.14639,1.005e+05,0.96516,0.33938
86,0.435,0.11057,0.080613,,0.13721,0.40252,0.10381,865.4,878.88,0.00011451,-8.0178e-05,2.1042e-27,0.99936,0.00064388,0.015361,0.14992,1.005e+05,0.96516,0.33809
