"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
159,0.8,0.013069,0.0089561,,0.01577,0.74659,0.19734,403.84,401.31,0.00010135,-0.00035567,-5.7224e-27,1.839e-09,1,0.001521,0.016751,1.0051e+05,0.875,0.84312
159,0.8,0.013879,0.009475,,0.016715,0.7441,0.19654,406.03,402.06,0.0001056,-0.00035195,-7.5525e-27,1.912e-09,1,0.0015885,0.017708,1.0051e+05,0.875,0.83756
159,0.8,0.014771,0.010043,,0.017752,0.74137,0.19565,409.27,403.16,0.00011012,-0.00034661,5.574e-27,2.0278e-09,1,0.0016613,0.018757,1.0051e+05,0.875,0.82983
159,0.8,0.015755,0.010668,,0.018895,0.73836,0.19467,414.06,404.79,0.00011477,-0.00033896,-7.5129e-27,2.2154e-09,1,0.0017405,0.01991,1.0051e+05,0.875,0.81905
159,0.8,0.016844,0.011357,,0.020159,0.73505,0.19358,421.13,407.18,0.00011923,-0.00032808,8.4475e-27,2.5314e-09,1,0.0018271,0.021183,1.0051e+05,0.875,0.80401
159,0.8,0.018052,0.012119,,0.021559,0.73137,0.19238,431.54,410.74,0.00012284,-0.00031288,5.0767e-27,3.0985e-09,1,0.0019224,0.022593,1.0051e+05,0.875,0.78322
159,0.8,0.019393,0.012964,,0.023113,0.7273,0.19104,446.79,416.15,0.00012446,-0.00029222,9.5903e-27,4.2414e-09,1,0.0020277,0.024156,1.0051e+05,0.875,0.75501
159,0.8,0.020882,0.013901,,0.024836,0.72279,0.18956,468.96,424.8,0.00012231,-0.0002653,6.6376e-27,7.1238e-09,1,0.0021442,0.025888,1.0051e+05,0.875,0.71777
159,0.8,0.02253,0.014936,,0.026744,0.71779,0.18792,500.76,439.49,0.00011367,-0.00023222,2.0321e-27,1.828e-08,1,0.0022731,0.027807,1.0051e+05,0.875,0.67057
159,0.8,0.024352,0.016078,,0.02885,0.71227,0.18611,545.66,465.6,9.6086e-05,-0.00019445,-1.8538e-27,1.0976e-07,1,0.0024152,0.029924,1.0051e+05,0.875,0.61377
159,0.8,0.02636,0.017334,,0.031171,0.7062,0.18411,608.08,512.5,6.137e-05,-0.00015478,-3.0583e-27,2.498e-06,1,0.002571,0.032256,1.0051e+05,0.875,0.54917
159,0.8,0.028571,0.018712,,0.033722,0.69953,0.18191,694.62,595.81,2.7889e-05,-0.00011433,-2.1764e-27,0.00027076,0.99973,0.0027395,0.034814,1.0051e+05,0.87509,0.47922
159,0.8,0.030855,0.02011,,0.036334,0.69277,0.17963,818.57,860.23,-1.9455e-05,-9.2165e-05,4.7475e-28,0.99999,9.4448e-06,0.0028966,0.037403,1.0051e+05,0.96517,0.40536
159,0.8,0.033237,0.021602,,0.039087,0.68557,0.17726,848.74,880.95,-6.7569e-05,-0.00011004,4.0479e-27,1,3.2035e-09,0.0030802,0.040166,1.0051e+05,0.96518,0.38962
159,0.8,0.035601,0.023117,,0.041848,0.67827,0.17491,858.29,882.31,-8.0028e-05,-0.00013024,1.6373e-27,1,1.8643e-09,0.0032824,0.042973,1.0051e+05,0.96518,0.38396
159,0.8,0.037832,0.024568,,0.044469,0.67128,0.17271,862.09,882.76,-7.1828e-05,-0.00014324,7.7936e-28,1,1.6125e-09,0.0034849,0.045659,1.0051e+05,0.96518,0.38103
159,0.8,0.039881,0.025916,,0.046889,0.66481,0.17068,863.91,882.96,-5.4869e-05,-0.00014988,-1.1527e-27,1,1.5167e-09,0.0036775,0.048149,1.0051e+05,0.96518,0.37908
