"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
68,0.345,0.05921,0.042439,,0.073307,0.58116,0.15441,403.65,400.61,0.0001498,-0.00033162,-5.3253e-27,7.6158e-10,1,0.0086032,0.080874,1.0049e+05,0.875,0.7819
68,0.345,0.063975,0.045868,,0.079214,0.56434,0.14992,405.74,400.95,0.00015567,-0.00032592,-8.1351e-27,7.7365e-10,1,0.0092947,0.087387,1.0049e+05,0.875,0.77213
68,0.345,0.068941,0.049445,,0.08537,0.54681,0.14524,408.87,401.46,0.00016095,-0.00031861,5.1394e-27,7.9238e-10,1,0.010015,0.094174,1.0049e+05,0.875,0.76038
68,0.345,0.07409,0.053158,,0.091756,0.52863,0.14039,413.55,402.22,0.00016529,-0.00030906,-8.1276e-27,8.2164e-10,1,0.010761,0.10121,1.0049e+05,0.875,0.74589
68,0.345,0.079403,0.056993,,0.098346,0.50988,0.13538,420.5,403.34,0.00016807,-0.00029645,6.4735e-27,8.6778e-10,1,0.01153,0.10847,1.0049e+05,0.875,0.72768
68,0.345,0.084855,0.060932,,0.10511,0.49064,0.13022,430.78,404.96,0.00016819,-0.00027976,4.6301e-27,9.4176e-10,1,0.012318,0.11592,1.0049e+05,0.875,0.70451
68,0.345,0.090416,0.064956,,0.11201,0.47101,0.12496,445.88,407.31,0.000164,-0.00025793,8.7407e-27,1.0641e-09,1,0.013121,0.12352,1.0049e+05,0.875,0.67502
68,0.345,0.09606,0.069045,,0.11902,0.45109,0.11962,467.87,410.83,0.0001516,-0.00022999,7.1895e-27,1.2813e-09,1,0.013934,0.13124,1.0049e+05,0.875,0.63795
68,0.345,0.10176,0.073184,,0.1261,0.43096,0.11421,499.51,416.79,0.00012859,-0.00019524,2.8475e-27,1.7603e-09,1,0.014754,0.13903,1.0049e+05,0.875,0.59257
68,0.345,0.10753,0.077373,,0.13326,0.41063,0.10873,544.41,429.71,7.2334e-05,-0.00015293,-1.3715e-27,3.7275e-09,1,0.01558,0.1469,1.0049e+05,0.875,0.53915
68,0.345,0.11341,0.081647,,0.14056,0.38991,0.10313,607.24,463.19,1.6612e-05,-0.00010024,-3.3007e-27,3.7675e-08,1,0.016419,0.15492,1.0049e+05,0.875,0.47929
68,0.345,0.11955,0.086113,,0.14819,0.36828,0.097282,694.36,546.72,-0.00031644,-2.775e-05,-7.3226e-27,9.5555e-06,0.99999,0.017293,0.16329,1.0049e+05,0.875,0.4155
68,0.345,0.12634,0.09104,,0.15661,0.3444,0.090821,816.9,850.57,-3.4135e-05,0.00021052,-6.9351e-28,0.91003,0.08997,0.018257,0.17253,1.0049e+05,0.96276,0.34981
68,0.345,0.12879,0.092916,,0.15969,0.33575,0.088384,847.41,874.24,0.00032386,9.3494e-05,-9.4085e-27,0.98582,0.014178,0.01859,0.17588,1.0049e+05,0.96482,0.33606
68,0.345,0.13155,0.095017,,0.16317,0.32594,0.085668,856.93,875.35,0.0001692,7.6364e-05,-3.4275e-27,0.98724,0.012755,0.018977,0.17967,1.0049e+05,0.96485,0.33103
68,0.345,0.13444,0.097196,,0.16679,0.31569,0.082858,860.65,875.58,0.00016497,6.8534e-05,6.3654e-27,0.98749,0.012513,0.019388,0.18364,1.0049e+05,0.96486,0.32827
68,0.345,0.13733,0.099378,,0.17043,0.30536,0.080053,862.41,875.68,0.00014422,6.5949e-05,2.896e-27,0.98759,0.012413,0.019807,0.18764,1.0049e+05,0.96486,0.32628
68,0.345,0.1402,0.10153,,0.17403,0.29513,0.077291,863.36,875.72,0.00013565,6.5221e-05,2.7045e-27,0.98764,0.012359,0.020225,0.1916,1.0049e+05,0.96486,0.32462
68,0.345,0.14301,0.10364,,0.17756,0.28507,0.07459,863.93,875.75,0.00012813,6.5317e-05,-3.0586e-27,0.98767,0.012327,0.020639,0.1955,1.0049e+05,0.96486,0.32313
68,0.345,0.14575,0.10569,,0.18101,0.27524,0.07196,864.29,875.77,0.00012225,6.5762e-05,-4.8131e-27,0.98769,0.012306,0.021046,0.1993,1.0049e+05,0.96486,0.32177
68,0.345,0.14842,0.10769,,0.18436,0.26566,0.069404,864.55,875.79,0.00011694,6.6354e-05,6.0917e-27,0.98771,0.012291,0.021445,0.20302,1.0049e+05,0.96486,0.32048
68,0.345,0.15102,0.10963,,0.18762,0.25634,0.066927,864.74,875.8,0.00011202,6.7002e-05,2.1857e-27,0.98772,0.01228,0.021833,0.20662,1.0049e+05,0.96486,0.31926
68,0.345,0.15354,0.1115,,0.19078,0.24731,0.06453,864.88,875.8,0.0001073,6.7662e-05,0,0.98773,0.012273,0.022211,0.21012,1.0049e+05,0.96486,0.3181
68,0.345,0.15598,0.11331,,0.19384,0.23858,0.062217,865,875.81,0.00010272,6.8315e-05,3.0441e-27,0.98773,0.012267,0.022576,0.21351,1.0049e+05,0.96486,0.317
68,0.345,0.15833,0.11506,,0.19678,0.23015,0.059988,865.1,875.81,9.8234e-05,6.8951e-05,-1.9045e-27,0.98774,0.012263,0.02293,0.21677,1.0049e+05,0.96486,0.31594
68,0.345,0.16059,0.11673,,0.19962,0.22204,0.057845,865.18,875.82,9.383e-05,6.9566e-05,6.0925e-27,0.98774,0.012259,0.023271,0.21991,1.0049e+05,0.96486,0.31494
68,0.345,0.16276,0.11834,,0.20233,0.21426,0.055792,865.26,875.82,8.9497e-05,7.0155e-05,1.7332e-27,0.98774,0.012256,0.023598,0.22293,1.0049e+05,0.96486,0.31398
68,0.345,0.16483,0.11987,,0.20494,0.20681,0.053828,865.33,875.82,8.5222e-05,7.0717e-05,0,0.98775,0.012254,0.023912,0.22582,1.0049e+05,0.96486,0.31307
68,0.345,0.16682,0.12133,,0.20742,0.1997,0.051955,865.39,875.82,8.1013e-05,7.1253e-05,1.4814e-27,0.98775,0.012252,0.024211,0.22857,1.0049e+05,0.96486,0.31221
68,0.345,0.1687,0.12272,,0.20978,0.19294,0.050175,865.44,875.83,7.6878e-05,7.1759e-05,6.1049e-27,0.98775,0.01225,0.024496,0.23119,1.0049e+05,0.96486,0.3114
68,0.345,0.17049,0.12404,,0.21202,0.18653,0.048489,865.49,875.83,7.2813e-05,7.2234e-05,1.4128e-27,0.98775,0.012249,0.024766,0.23367,1.0049e+05,0.96486,0.31063
68,0.345,0.17218,0.12528,,0.21413,0.18047,0.046896,865.54,875.83,6.8814e-05,7.2677e-05,0,0.98775,0.012248,0.025021,0.23602,1.0049e+05,0.96486,0.30991
68,0.345,0.17378,0.12644,,0.21612,0.17478,0.045397,865.59,875.83,6.489e-05,7.3092e-05,1.2616e-27,0.98775,0.012247,0.025261,0.23823,1.0049e+05,0.96486,0.30923
68,0.345,0.17527,0.12754,,0.21798,0.16944,0.043993,865.63,875.83,6.1049e-05,7.3476e-05,-3.0584e-27,0.98775,0.012246,0.025486,0.24029,1.0049e+05,0.96486,0.3086
68,0.345,0.17666,0.12856,,0.21972,0.16445,0.042682,865.67,875.83,5.7302e-05,7.3831e-05,-1.1164e-27,0.98775,0.012246,0.025697,0.24223,1.0049e+05,0.96486,0.30802
68,0.345,0.17796,0.1295,,0.22134,0.15981,0.041463,865.7,875.83,5.3652e-05,7.4155e-05,0,0.98776,0.012245,0.025892,0.24402,1.0049e+05,0.96486,0.30747
