"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
12,0.065,0.0082382,0.0058763,,0.010181,0.76102,0.20227,403.53,400.03,-0.0018165,-0.00025205,-7.9803e-27,1.3978e-10,1,0.00119,0.011223,1.0012e+05,0.875,0.84643
12,0.065,0.012358,0.0088175,,0.015275,0.74651,0.19841,405.7,400.06,-0.0021935,-0.00022493,3.5015e-26,1.399e-10,1,0.0017865,0.01684,1.0012e+05,0.875,0.83608
12,0.065,0.018318,0.013073,,0.022644,0.72552,0.19282,409.02,400.1,-0.0026663,-0.00018984,8.9037e-27,1.4009e-10,1,0.0026499,0.024967,1.0012e+05,0.875,0.82107
12,0.065,0.026755,0.019098,,0.033077,0.69581,0.18492,414.07,400.18,-0.0032707,-0.0001436,5.5943e-26,1.4041e-10,1,0.003873,0.036474,1.0012e+05,0.875,0.79985
12,0.065,0.038366,0.027392,,0.047437,0.6549,0.17403,421.62,400.29,-0.0040608,-8.1317e-05,1.0271e-25,1.4093e-10,1,0.0055575,0.052314,1.0012e+05,0.875,0.77085
12,0.065,0.053755,0.038387,,0.066471,0.60068,0.15961,432.74,400.48,-0.0051209,4.7175e-06,1.1661e-26,1.4179e-10,1,0.0077915,0.073314,1.0012e+05,0.875,0.73289
12,0.065,0.073159,0.052253,,0.090474,0.53229,0.14142,448.8,400.77,-0.0065831,0.00012758,2.7098e-26,1.432e-10,1,0.01061,0.099797,1.0012e+05,0.875,0.68577
12,0.065,0.096087,0.068639,,0.11884,0.45147,0.11993,471.57,401.21,-0.0086612,0.00031183,-1.6026e-25,1.455e-10,1,0.013942,0.1311,1.0012e+05,0.875,0.63062
12,0.065,0.12107,0.086497,,0.14975,0.36339,0.096519,503.35,401.88,-0.011712,0.00060878,-2.3896e-25,1.4925e-10,1,0.017575,0.1652,1.0012e+05,0.875,0.56983
12,0.065,0.14584,0.10421,,0.18039,0.27604,0.073305,547.28,403.04,-0.01648,0.0011389,-3.692e-25,1.5593e-10,1,0.021178,0.19903,1.0012e+05,0.875,0.50627
