"TimeStep","Time","CO","CO2","Cell Type","H2O","N2","O2","T","Ts","U:0","U:1","U:2","Ychar","Ywood","gas","ngas","p","porosityF","rho"
120,0.605,0.022938,0.01634,,0.028232,0.71048,0.18814,403.28,401,0.00012032,-0.00035155,-5.6262e-27,1.368e-09,1,0.0031151,0.030758,1.005e+05,0.875,0.83
120,0.605,0.024019,0.017086,,0.029535,0.70692,0.18707,405.23,401.58,0.00012762,-0.00034813,-7.8689e-27,1.4089e-09,1,0.0032351,0.032131,1.005e+05,0.875,0.82464
120,0.605,0.02513,0.017848,,0.030871,0.70329,0.18598,408.12,402.43,0.00013547,-0.00034328,5.4853e-27,1.473e-09,1,0.0033537,0.033529,1.005e+05,0.875,0.81739
120,0.605,0.026274,0.018625,,0.032239,0.69959,0.18484,412.45,403.69,0.00014387,-0.00033636,-7.9717e-27,1.5751e-09,1,0.0034703,0.034953,1.005e+05,0.875,0.80742
120,0.605,0.027453,0.01942,,0.033642,0.69583,0.18367,418.89,405.53,0.0001527,-0.00032647,7.6833e-27,1.7422e-09,1,0.0035844,0.036401,1.005e+05,0.875,0.79359
120,0.605,0.02867,0.020231,,0.035083,0.69199,0.18245,428.49,408.25,0.00016161,-0.00031252,5.0164e-27,2.0272e-09,1,0.0036953,0.037877,1.005e+05,0.875,0.77441
120,0.605,0.029929,0.02106,,0.036564,0.68808,0.18119,442.73,412.32,0.00016993,-0.00029326,9.4927e-27,2.5538e-09,1,0.0038027,0.03938,1.005e+05,0.875,0.74812
120,0.605,0.031234,0.02191,,0.038091,0.68408,0.17987,463.75,418.77,0.00017649,-0.00026768,7.6044e-27,3.7029e-09,1,0.0039063,0.040916,1.005e+05,0.875,0.71287
120,0.605,0.032593,0.022783,,0.03967,0.67997,0.17849,494.45,430.04,0.0001795,-0.00023552,3.2574e-27,7.3228e-09,1,0.0040061,0.042491,1.005e+05,0.875,0.66732
120,0.605,0.034015,0.023684,,0.041311,0.67574,0.17704,538.64,451.72,0.00017717,-0.00019792,-3.0009e-28,3.1223e-08,1,0.0041022,0.044112,1.005e+05,0.875,0.61135
120,0.605,0.035512,0.024619,,0.043028,0.67135,0.1755,601.26,494.92,0.00016522,-0.00015752,-3.0075e-27,6.1394e-07,1,0.0041949,0.045793,1.005e+05,0.875,0.54655
120,0.605,0.037106,0.025598,,0.044842,0.66675,0.17387,689.38,578.65,0.00015223,-0.00011666,2.2064e-28,9.0166e-05,0.99991,0.0042838,0.047551,1.005e+05,0.87503,0.47566
120,0.605,0.038759,0.026588,,0.0467,0.66212,0.17216,816.45,857.68,0.00012962,-8.61e-05,-2.3025e-27,0.99939,0.00061131,0.0043585,0.04932,1.005e+05,0.96516,0.40075
120,0.605,0.040384,0.027577,,0.04854,0.6575,0.17048,847.34,879.3,0.00010454,-9.4991e-05,-2.0802e-27,1,2.8433e-06,0.0044382,0.051082,1.005e+05,0.96517,0.3853
120,0.605,0.042023,0.028611,,0.050425,0.65267,0.1688,857.13,880.55,8.7969e-05,-0.00010388,-1.49e-27,1,2.035e-06,0.0045411,0.05293,1.005e+05,0.96517,0.38005
120,0.605,0.043625,0.029653,,0.052294,0.64781,0.16716,861.02,880.92,8.4063e-05,-0.00010918,2.213e-27,1,1.8803e-06,0.0046597,0.054794,1.005e+05,0.96517,0.37748
120,0.605,0.045178,0.030688,,0.054125,0.64299,0.16559,862.87,881.07,8.4486e-05,-0.00011172,1.4452e-27,1,1.8195e-06,0.0047893,0.056647,1.005e+05,0.96517,0.37584
120,0.605,0.046685,0.031715,,0.055921,0.6382,0.16406,863.86,881.15,8.6495e-05,-0.00011276,1.4922e-27,1,1.7899e-06,0.0049278,0.058486,1.005e+05,0.96517,0.37458
120,0.605,0.048158,0.032739,,0.057692,0.63344,0.16258,864.45,881.19,8.8524e-05,-0.00011311,-9.7695e-28,1,1.7721e-06,0.0050746,0.060321,1.005e+05,0.96517,0.37352
120,0.605,0.049607,0.033764,,0.059451,0.62867,0.16112,864.83,881.22,9.0098e-05,-0.00011316,-3.1491e-27,1,1.761e-06,0.0052296,0.062159,1.005e+05,0.96517,0.37255
120,0.605,0.051044,0.034798,,0.061207,0.62386,0.15969,865.08,881.24,9.1099e-05,-0.00011309,1.9165e-27,1,1.7532e-06,0.0053928,0.064013,1.005e+05,0.96517,0.37163
120,0.605,0.052476,0.035843,,0.06297,0.619,0.15826,865.26,881.25,9.1564e-05,-0.00011297,1.6125e-27,1,1.7473e-06,0.0055643,0.065888,1.005e+05,0.96517,0.37074
120,0.605,0.053912,0.036903,,0.064748,0.61407,0.15683,865.39,881.26,9.1576e-05,-0.00011285,0,1,1.7433e-06,0.0057443,0.067794,1.005e+05,0.96517,0.36987
120,0.605,0.055357,0.037983,,0.066548,0.60904,0.1554,865.5,881.27,9.1228e-05,-0.00011273,9.4097e-28,1,1.7397e-06,0.0059328,0.069735,1.005e+05,0.96517,0.36899
120,0.605,0.056817,0.039085,,0.068376,0.60392,0.15396,865.59,881.28,9.0604e-05,-0.00011261,-1.6041e-27,1,1.7368e-06,0.00613,0.071717,1.005e+05,0.96517,0.36811
120,0.605,0.058296,0.04021,,0.070236,0.59867,0.1525,865.68,881.29,8.9779e-05,-0.00011251,1.8587e-27,1,1.7344e-06,0.0063359,0.073744,1.005e+05,0.96517,0.36723
120,0.605,0.059799,0.041362,,0.072132,0.59331,0.15103,865.75,881.29,8.8813e-05,-0.00011242,1.5744e-27,1,1.7321e-06,0.0065505,0.075821,1.005e+05,0.96517,0.36632
120,0.605,0.061328,0.042542,,0.074069,0.58781,0.14953,865.82,881.3,8.7759e-05,-0.00011233,0,1,1.7301e-06,0.006774,0.07795,1.005e+05,0.96517,0.36541
120,0.605,0.062887,0.043751,,0.076048,0.58217,0.14801,865.88,881.31,8.6658e-05,-0.00011225,-6.2673e-28,1,1.7285e-06,0.0070063,0.080134,1.005e+05,0.96517,0.36448
120,0.605,0.064478,0.04499,,0.078074,0.57638,0.14645,865.94,881.31,8.5545e-05,-0.00011218,1.8066e-27,1,1.727e-06,0.0072475,0.082375,1.005e+05,0.96517,0.36353
120,0.605,0.066103,0.046261,,0.080147,0.57045,0.14487,866.01,881.32,8.4449e-05,-0.0001121,1.4969e-27,1,1.7258e-06,0.0074975,0.084676,1.005e+05,0.96517,0.36257
120,0.605,0.067763,0.047564,,0.08227,0.56435,0.14326,866.07,881.32,8.3396e-05,-0.00011204,0,1,1.7244e-06,0.0077563,0.087036,1.005e+05,0.96517,0.36158
120,0.605,0.069461,0.0489,,0.084443,0.5581,0.14161,866.13,881.33,8.2407e-05,-0.00011197,1.4595e-27,1,1.7233e-06,0.0080239,0.089459,1.005e+05,0.96517,0.36058
120,0.605,0.071198,0.050268,,0.086669,0.5517,0.13993,866.18,881.33,8.1497e-05,-0.0001119,-8.7383e-28,1,1.7221e-06,0.0083,0.091943,1.005e+05,0.96517,0.35956
120,0.605,0.072973,0.05167,,0.088946,0.54513,0.13821,866.24,881.34,8.068e-05,-0.00011184,-1.4277e-27,1,1.7207e-06,0.0085845,0.094489,1.005e+05,0.96517,0.35852
120,0.605,0.074787,0.053104,,0.091276,0.5384,0.13646,866.3,881.34,7.9964e-05,-0.00011177,0,1,1.7203e-06,0.0088773,0.097097,1.005e+05,0.96517,0.35746
120,0.605,0.07664,0.05457,,0.093657,0.53152,0.13467,866.36,881.35,7.9346e-05,-0.0001117,-1.4037e-27,1,1.719e-06,0.0091782,0.099766,1.005e+05,0.96517,0.35638
120,0.605,0.078531,0.056067,,0.096089,0.52449,0.13285,866.42,881.35,7.8825e-05,-0.00011162,1.6842e-27,1,1.718e-06,0.0094867,0.10249,1.005e+05,0.96517,0.35529
120,0.605,0.080461,0.057595,,0.09857,0.5173,0.13099,866.48,881.35,7.839e-05,-0.00011154,1.3866e-27,1,1.7172e-06,0.0098027,0.10528,1.005e+05,0.96517,0.35418
120,0.605,0.082427,0.059151,,0.1011,0.50998,0.1291,866.54,881.36,7.8036e-05,-0.00011145,8.2597e-28,1,1.717e-06,0.010126,0.10812,1.005e+05,0.96517,0.35306
120,0.605,0.084428,0.060734,,0.10367,0.50252,0.12718,866.59,881.36,7.7747e-05,-0.00011135,2.1942e-27,1,1.7157e-06,0.010455,0.11101,1.005e+05,0.96517,0.35192
120,0.605,0.086461,0.062343,,0.10629,0.49494,0.12522,866.65,881.37,7.7505e-05,-0.00011125,-8.099e-28,1,1.7149e-06,0.010791,0.11396,1.005e+05,0.96517,0.35078
120,0.605,0.088524,0.063973,,0.10894,0.48724,0.12325,866.71,881.37,7.7289e-05,-0.00011113,1.3715e-27,1,1.7145e-06,0.011132,0.11694,1.005e+05,0.96517,0.34962
120,0.605,0.090613,0.065623,,0.11163,0.47945,0.12124,866.76,881.37,7.7068e-05,-0.00011101,5.7531e-28,1,1.7145e-06,0.011477,0.11996,1.005e+05,0.96517,0.34846
